time	timeToRun	gaitStageR	gaitStageL	slipR	slipL	KneelingIndicator		gy/x/RThigh	gy/y/RThigh	gy/z/RThigh	ac/x/RThigh	ac/y/RThigh	ac/z/RThigh	Angle/RThigh		gy/x/RShank	gy/y/RShank	gy/z/RShank	ac/x/RShank	ac/y/RShank	ac/z/RShank	Angle/RShank		gy/x/RHeel	gy/y/RHeel	gy/z/RHeel	ac/x/RHeel	ac/y/RHeel	ac/z/RHeel	Angle/RHeel		gy/x/LThigh	gy/y/LThigh	gy/z/LThigh	ac/x/LThigh	ac/y/LThigh	ac/z/LThigh	Angle/LThigh		gy/x/LShank	gy/y/LShank	gy/z/LShank	ac/x/LShank	ac/y/LShank	ac/z/LShank	Angle/LShank		gy/x/LHeel	gy/y/LHeel	gy/z/LHeel	ac/x/LHeel	ac/y/LHeel	ac/z/LHeel	Angle/LHeel		gy/x/LowBack	gy/y/LowBack	gy/z/LowBack	ac/x/LowBack	ac/y/LowBack	ac/z/LowBack	Angle/LowBack		KneeAngleR	KneeAngleL	KneeTorqueR	KneeTorqueL
12.76571798324585	0.0391077995300293	1	0	0	0	X		-0.14	0.0	0.14	0.9047959200000001	-1.6611861600000002	-9.61525188	-28.50855965704104		0.42000000000000004	1.1900000000000002	-0.21000000000000002	0.24175764000000002	-0.6414955200000001	-9.825892200000002	-21.28001917311485		-0.42000000000000004	0.0	0.21000000000000002	-0.21782124000000003	0.38537604000000003	-9.79477488	149.26772845737466		0.0	0.42000000000000004	-0.28	-1.1489472	0.45718524000000005	9.718178400000001	110.81618869371405		-0.56	0.0	1.4000000000000001	0.26569404	-0.35904600000000003	9.80674308	-35.39694738194226		-0.07	-0.56	0.77	-0.009574560000000001	0.5194198800000001	-9.636794640000002	166.6778706998128		0.56	-0.56	0.14	-2.15188236	-9.220301280000001	-2.45587464	0		-7.228540483926189	146.2131360756563	0	0
12.805653095245361	0.039708614349365234	1	0	0	0	X		-0.14	0.0	0.0	0.9071895600000001	-1.6587925200000002	-9.636794640000002	-28.513705434361185		0.49000000000000005	1.33	-0.21000000000000002	0.23936400000000002	-0.6414955200000001	-9.80674308	-21.25732871691793		-0.42000000000000004	-0.07	0.14	-0.21782124000000003	0.3710142	-9.809136720000001	149.29511956030944		0.07	0.7000000000000001	-0.21000000000000002	-1.1585217600000002	0.45718524000000005	9.72535932	110.84441883374097		-0.56	-0.07	1.33	0.28005588000000003	-0.35425872	9.809136720000001	-35.43897817230931		0.07	-0.42000000000000004	0.56	-0.00718092	0.5289944400000001	-9.632007360000001	167.31461466047182		0.35000000000000003	-0.35000000000000003	-0.14	-2.15188236	-9.213120360000001	-2.4510873600000003	0		-7.256376717443256	146.28339700605028	0	0
12.855252027511597	0.04987764358520508	1	0	0	0	X		0.0	-0.14	0.07	0.9095832000000001	-1.6731543600000003	-9.6224328	-28.513251991485962		0.49000000000000005	1.1900000000000002	-0.21000000000000002	0.25372584000000004	-0.6319209600000001	-9.81871128	-21.252542904078194		-0.21000000000000002	-0.07	0.14	-0.22500216000000003	0.37819512000000005	-9.79477488	149.31168595511832		0.0	0.49000000000000005	-0.21000000000000002	-1.1585217600000002	0.46675980000000006	9.727752960000002	110.87486837146525		-0.42000000000000004	0.07	1.05	0.27526860000000003	-0.35425872	9.809136720000001	-35.49016939240535		0.07	-0.56	0.56	-0.011968200000000002	0.5361753600000001	-9.632007360000001	167.92750248055674		0.28	-0.28	0.21000000000000002	-2.15188236	-9.2035458	-2.4463000800000003	0		-7.260709087407768	146.3650377638706	0	0
12.894519567489624	0.039209604263305664	1	0	0	0	X		-0.07	-0.28	0.14	0.9000086400000001	-1.6635798000000002	-9.634401	-28.508277645431555		0.28	1.4000000000000001	-0.21000000000000002	0.24893856000000003	-0.6343146000000001	-9.81871128	-21.249511566617496		-0.42000000000000004	0.0	0.21000000000000002	-0.21303396000000002	0.36383328000000004	-9.792381240000001	149.3445906839048		0.07	0.35000000000000003	-0.28	-1.1561281200000002	0.46436616000000003	9.730146600000001	110.90777956540755		-0.42000000000000004	0.0	1.33	0.27048132	-0.35904600000000003	9.813924000000002	-35.53395183108911		0.0	-0.56	0.56	-0.0047872800000000005	0.5266008000000001	-9.634401	168.50888320446114		0.49000000000000005	-0.49000000000000005	0.07	-2.1590632800000003	-9.220301280000001	-2.4630555600000004	0		-7.258766078814059	146.44173139649666	0	0
12.93346881866455	0.038945913314819336	1	0	0	0	X		0.0	-0.07	0.14	0.9215514000000001	-1.67076072	-9.629613720000002	-28.508148309632627		0.35000000000000003	1.33	-0.21000000000000002	0.24415128000000003	-0.6343146000000001	-9.81153036	-21.249893800468037		-0.28	0.07	0.07	-0.22260852000000003	0.37340784000000005	-9.792381240000001	149.36214263828577		0.0	0.56	-0.14	-1.1561281200000002	0.45957888	9.72535932	110.94433996119483		-0.56	-0.07	1.4000000000000001	0.27526860000000003	-0.34947144	9.80674308	-35.581723679741536		0.0	-0.49000000000000005	0.42000000000000004	-0.011968200000000002	0.5194198800000001	-9.636794640000002	169.0502549141223		0.35000000000000003	-0.35000000000000003	0.07	-2.1590632800000003	-9.2035458	-2.46066192	0		-7.2582545091645905	146.52606364093637	0	0
12.972427606582642	0.039017438888549805	1	0	0	0	X		-0.07	-0.07	0.14	0.9143704800000001	-1.64921796	-9.624826440000001	-28.512307735443855		0.35000000000000003	1.4000000000000001	-0.28	0.24654492000000003	-0.6462828	-9.81153036	-21.25533738747657		-0.28	0.0	0.07	-0.23457672000000002	0.37340784000000005	-9.801955800000002	149.35221541146612		0.07	0.49000000000000005	-0.35000000000000003	-1.1561281200000002	0.46197252000000005	9.715784760000002	110.97165512854836		-0.42000000000000004	-0.07	1.33	0.27766224	-0.35186508000000005	9.81153036	-35.64732520907412		0.07	-0.7000000000000001	0.6300000000000001	-0.019149120000000002	0.53138808	-9.641581920000002	169.56277567949007		0.6300000000000001	-0.6300000000000001	0.28	-2.1542760000000003	-9.215514	-2.4582682800000004	0		-7.256970347967286	146.61898033762247	0	0
13.01167106628418	0.03899741172790527	1	0	0	0	X		0.07	-0.14	0.21000000000000002	0.9000086400000001	-1.6635798000000002	-9.634401	-28.510929270375144		0.56	1.4700000000000002	-0.28	0.23697036000000002	-0.6462828	-9.809136720000001	-21.257206523087962		-0.35000000000000003	-0.07	0.0	-0.22739580000000004	0.37340784000000005	-9.792381240000001	149.33081362848574		-0.14	0.49000000000000005	-0.28	-1.1585217600000002	0.45239796000000004	9.73254024	110.99834013022755		-0.35000000000000003	-0.07	1.33	0.28005588000000003	-0.36143964000000006	9.809136720000001	-35.704240321613455		0.0	-0.7000000000000001	0.7000000000000001	-0.01436184	0.54096264	-9.632007360000001	170.0449327752516		0.42000000000000004	-0.42000000000000004	0.0	-2.1590632800000003	-9.213120360000001	-2.45587464	0		-7.253722747287181	146.70258045184102	0	0
13.050604343414307	0.03897666931152344	1	0	0	0	X		-0.21000000000000002	-0.21000000000000002	0.0	0.9095832000000001	-1.6611861600000002	-9.61525188	-28.51953850373466		0.49000000000000005	1.4000000000000001	-0.21000000000000002	0.24175764000000002	-0.6319209600000001	-9.82349856	-21.246857974279212		-0.07	-0.07	0.07	-0.22021488000000003	0.37580148	-9.789987600000002	149.3170182388278		0.07	0.35000000000000003	-0.35000000000000003	-1.1585217600000002	0.46197252000000005	9.73254024	111.01887765610356		-0.42000000000000004	-0.07	1.4700000000000002	0.27287496000000006	-0.35425872	9.809136720000001	-35.7503356221457		0.14	-0.49000000000000005	0.7000000000000001	-0.019149120000000002	0.5361753600000001	-9.62722008	170.49528266716362		0.42000000000000004	-0.42000000000000004	0.14	-2.14709508	-9.208333080000001	-2.4678428400000003	0		-7.272680529455446	146.76921327824925	0	0
13.089745998382568	0.038991451263427734	1	0	0	0	X		-0.28	-0.07	-0.07	0.9167641200000001	-1.6611861600000002	-9.61525188	-28.535255933365004		0.42000000000000004	1.2600000000000002	-0.28	0.24654492000000003	-0.6462828	-9.821104920000002	-21.234334679288438		-0.28	-0.21000000000000002	-0.07	-0.22260852000000003	0.38298240000000006	-9.789987600000002	149.30027260582003		0.21000000000000002	0.42000000000000004	-0.28	-1.15134084	0.4547916000000001	9.72535932	111.03785325884795		-0.49000000000000005	0.0	1.2600000000000002	0.27766224	-0.34229052000000004	9.804349440000001	-35.82293092559322		0.14	-0.77	0.6300000000000001	-0.01436184	0.54335628	-9.629613720000002	170.91047437134526		0.49000000000000005	-0.49000000000000005	0.21000000000000002	-2.1590632800000003	-9.208333080000001	-2.4750237600000005	0		-7.300921254076567	146.86078418444117	0	0
13.128951072692871	0.03924965858459473	1	0	0	0	X		-0.21000000000000002	-0.28	0.14	0.9119768400000001	-1.6683670800000001	-9.6224328	-28.53980162327093		0.42000000000000004	1.1900000000000002	-0.21000000000000002	0.24654492000000003	-0.6343146000000001	-9.82349856	-21.22156644774185		-0.28	-0.14	0.07	-0.22739580000000004	0.37340784000000005	-9.789987600000002	149.2844519107024		0.21000000000000002	0.56	-0.21000000000000002	-1.1609154000000002	0.44761068000000004	9.727752960000002	111.0526430874108		-0.49000000000000005	-0.07	1.4000000000000001	0.26808768000000005	-0.35186508000000005	9.80674308	-35.876987968362386		0.14	-0.49000000000000005	0.42000000000000004	-0.01436184	0.54096264	-9.629613720000002	171.29474954945465		0.42000000000000004	-0.42000000000000004	-0.14	-2.1542760000000003	-9.21072672	-2.4654492	0		-7.318235175529079	146.9296310557732	0	0
13.178912878036499	0.050148963928222656	1	0	0	0	X		-0.07	-0.28	0.07	0.9119768400000001	-1.6635798000000002	-9.632007360000001	-28.543337329063306		0.21000000000000002	1.61	-0.28	0.23936400000000002	-0.6414955200000001	-9.809136720000001	-21.21107794661363		-0.35000000000000003	-0.28	0.0	-0.21064032000000002	0.38776968000000006	-9.792381240000001	149.3029394407346		0.21000000000000002	0.42000000000000004	-0.14	-1.1633090400000001	0.45957888	9.730146600000001	111.06565954461536		-0.56	-0.21000000000000002	1.2600000000000002	0.27287496000000006	-0.35186508000000005	9.809136720000001	-35.915148118738415		-0.14	-0.6300000000000001	0.7000000000000001	-0.00718092	0.53378172	-9.624826440000001	171.69142284704543		0.28	-0.28	0.14	-2.1447014400000004	-9.208333080000001	-2.46066192	0		-7.332259382449674	146.98080766335377	0	0
13.2180016040802	0.03892803192138672	1	0	0	0	X		-0.14	-0.35000000000000003	0.14	0.9119768400000001	-1.6468243200000001	-9.6224328	-28.550387228802517		0.28	1.1900000000000002	-0.14	0.24893856000000003	-0.63670824	-9.81153036	-21.204718979720333		-0.35000000000000003	-0.07	0.14	-0.22978944	0.38298240000000006	-9.797168520000001	149.3297275967788		0.07	0.21000000000000002	-0.28	-1.1585217600000002	0.44761068000000004	9.727752960000002	111.0720856408076		-0.56	-0.14	1.33	0.27048132	-0.35186508000000005	9.804349440000001	-35.96062205418178		0.0	-0.56	0.7000000000000001	-0.016755480000000003	0.5266008000000001	-9.634401	172.05738685786886		0.14	-0.14	0.14	-2.14709508	-9.225088560000001	-2.46066192	0		-7.345668249082184	147.03270769498937	0	0
13.256560325622559	0.03875613212585449	1	0	0	0	X		-0.07	-0.21000000000000002	0.14	0.9143704800000001	-1.6540052400000003	-9.617645520000002	-28.55942467738131		0.21000000000000002	1.4000000000000001	-0.14	0.24893856000000003	-0.6319209600000001	-9.80674308	-21.204280972904286		-0.28	-0.42000000000000004	0.14	-0.22260852000000003	0.37340784000000005	-9.792381240000001	149.35080023188735		0.28	0.6300000000000001	-0.14	-1.1561281200000002	0.46197252000000005	9.718178400000001	111.08410508264944		-0.6300000000000001	0.07	1.2600000000000002	0.27048132	-0.35186508000000005	9.809136720000001	-36.00645765871112		0.07	-0.6300000000000001	0.42000000000000004	-0.00718092	0.54335628	-9.634401	172.40686174686164		0.49000000000000005	-0.49000000000000005	0.0	-2.1447014400000004	-9.208333080000001	-2.46066192	0		-7.3551437044770225	147.09056274136057	0	0
13.295712947845459	0.03893423080444336	1	0	0	0	X		-0.14	-0.28	0.14	0.9071895600000001	-1.6587925200000002	-9.62722008	-28.5658003135521		0.42000000000000004	1.2600000000000002	-0.21000000000000002	0.24654492000000003	-0.63670824	-9.792381240000001	-21.209507742687617		-0.28	-0.21000000000000002	0.07	-0.22978944	0.37340784000000005	-9.789987600000002	149.35375792911285		0.0	0.42000000000000004	0.07	-1.1489472	0.45718524000000005	9.730146600000001	111.10510736760722		-0.49000000000000005	0.07	1.33	0.27526860000000003	-0.35186508000000005	9.81153036	-36.036270073405795		0.07	-0.6300000000000001	0.49000000000000005	-0.01436184	0.5289944400000001	-9.636794640000002	172.74147674872188		0.42000000000000004	-0.42000000000000004	0.0	-2.16863784	-9.22269492	-2.4678428400000003	0		-7.356292570864483	147.14137744101302	0	0
13.340295791625977	0.04476356506347656	1	0	0	0	X		-0.21000000000000002	-0.21000000000000002	0.0	0.9095832000000001	-1.6659734400000001	-9.612858240000001	-28.577018620041418		0.42000000000000004	1.33	-0.28	0.24415128000000003	-0.6462828	-9.81153036	-21.213371513167203		-0.28	0.07	0.0	-0.21782124000000003	0.3710142	-9.79956216	149.36305994546638		0.14	0.7000000000000001	-0.21000000000000002	-1.1585217600000002	0.45957888	9.72057204	111.11849529551192		-0.56	-0.14	1.4000000000000001	0.27287496000000006	-0.35425872	9.797168520000001	-36.05753277841122		-0.07	-0.42000000000000004	0.49000000000000005	-0.01436184	0.53378172	-9.63918828	173.06173741085556		0.28	-0.28	0.07	-2.1590632800000003	-9.21072672	-2.45587464	0		-7.363647106874215	147.17602807392313	0	0
13.379363298416138	0.0390162467956543	1	0	0	0	X		-0.21000000000000002	-0.14	0.14	0.9047959200000001	-1.6635798000000002	-9.620039160000001	-28.580306848370245		0.35000000000000003	1.4700000000000002	-0.28	0.23697036000000002	-0.6510700800000001	-9.82349856	-21.21081671855015		-0.35000000000000003	-0.21000000000000002	0.14	-0.21542760000000002	0.36862056000000004	-9.79956216	149.3594474949565		0.07	0.49000000000000005	-0.42000000000000004	-1.1561281200000002	0.46436616000000003	9.72535932	111.12741609067282		-0.56	-0.28	1.4000000000000001	0.26808768000000005	-0.35665236000000006	9.81153036	-36.076603823572775		0.14	-0.35000000000000003	0.56	-0.016755480000000003	0.5361753600000001	-9.636794640000002	173.35590976236807		0.35000000000000003	-0.35000000000000003	0.07	-2.15666964	-9.208333080000001	-2.4582682800000004	0		-7.369490129820097	147.2040199142456	0	0
13.418365478515625	0.038930654525756836	1	0	0	0	X		-0.14	-0.35000000000000003	0.0	0.897615	-1.6587925200000002	-9.6224328	-28.58331653469571		0.42000000000000004	1.33	-0.21000000000000002	0.24415128000000003	-0.6319209600000001	-9.809136720000001	-21.20335683727403		-0.35000000000000003	0.07	-0.07	-0.21782124000000003	0.37819512000000005	-9.797168520000001	149.35805884111386		0.0	0.28	-0.42000000000000004	-1.15134084	0.4547916000000001	9.72535932	111.14020522785472		-0.49000000000000005	-0.14	1.4000000000000001	0.26808768000000005	-0.34468416	9.80674308	-36.098209964169406		0.0	-0.42000000000000004	0.6300000000000001	-0.009574560000000001	0.5361753600000001	-9.63918828	173.64600079251196		0.42000000000000004	-0.42000000000000004	0.14	-2.15188236	-9.201152160000001	-2.4510873600000003	0		-7.379959697421683	147.23841519202412	0	0
13.456862926483154	0.038855552673339844	1	0	0	0	X		-0.21000000000000002	-0.21000000000000002	0.07	0.9047959200000001	-1.6587925200000002	-9.624826440000001	-28.580213550652807		0.42000000000000004	1.4700000000000002	-0.14	0.23936400000000002	-0.63670824	-9.821104920000002	-21.184507713600333		-0.35000000000000003	-0.07	0.0	-0.23457672000000002	0.36622692000000007	-9.789987600000002	149.34108093846118		0.21000000000000002	0.35000000000000003	-0.21000000000000002	-1.1561281200000002	0.44761068000000004	9.73254024	111.15447823354553		-0.35000000000000003	-0.07	1.4000000000000001	0.27766224	-0.35665236000000006	9.79956216	-36.12279497891859		0.14	-0.6300000000000001	0.6300000000000001	-0.023936400000000004	0.52181352	-9.641581920000002	173.90262739061802		0.49000000000000005	-0.49000000000000005	-0.07	-2.1590632800000003	-9.208333080000001	-2.4654492	0		-7.395705837052475	147.27727321246414	0	0
13.501376867294312	0.04419422149658203	1	0	0	0	X		-0.21000000000000002	-0.21000000000000002	-0.07	0.9167641200000001	-1.6587925200000002	-9.620039160000001	-28.58561978422177		0.35000000000000003	1.33	-0.21000000000000002	0.24654492000000003	-0.6414955200000001	-9.821104920000002	-21.169055373489517		-0.28	0.0	0.14	-0.22500216000000003	0.36622692000000007	-9.785200320000001	149.33157808167107		0.07	0.35000000000000003	-0.42000000000000004	-1.16570268	0.45239796000000004	9.72535932	111.15263104417447		-0.49000000000000005	-0.21000000000000002	1.4000000000000001	0.26808768000000005	-0.35425872	9.804349440000001	-36.12875691817609		-0.07	-0.56	0.56	-0.019149120000000002	0.5289944400000001	-9.632007360000001	174.14186197549884		0.56	-0.56	0.14	-2.15666964	-9.205939440000002	-2.4582682800000004	0		-7.416564410732253	147.28138796235055	0	0
13.540023803710938	0.03893923759460449	1	0	0	0	X		-0.14	-0.14	0.07	0.9095832000000001	-1.6659734400000001	-9.629613720000002	-28.584936263840103		0.42000000000000004	1.54	-0.21000000000000002	0.24175764000000002	-0.6414955200000001	-9.821104920000002	-21.15277368038309		-0.42000000000000004	-0.07	0.07	-0.22500216000000003	0.36862056000000004	-9.79477488	149.30923728773263		-0.14	0.21000000000000002	-0.14	-1.1537344800000002	0.44521704000000006	9.722965680000001	111.1587088205755		-0.42000000000000004	-0.07	1.4000000000000001	0.27048132	-0.35665236000000006	9.809136720000001	-36.13811958346517		0.07	-0.6300000000000001	0.6300000000000001	-0.011968200000000002	0.5289944400000001	-9.632007360000001	174.37106088658666		0.35000000000000003	-0.35000000000000003	0.07	-2.1423078	-9.205939440000002	-2.4534810000000005	0		-7.432162583457014	147.29682840404067	0	0
